Index,title,author,rating,complete_link
558,Statistics for Nursing: A Practical Approach: A Practical Approach,Elizabeth Heavey,8.5,https://www.amazon.com/Statistics-Nursing-Practical-Elizabeth-Heavey/dp/1284142019/ref=sr_1_181?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-181
559,Introductory Statistics with Randomization and Simulation,"David M Diez,Christopher D Barr et al.",8.5,https://www.amazon.com/Introductory-Statistics-Randomization-Simulation-David/dp/1500576697/ref=sr_1_122?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-122
560,Essentials of Precalculus with Calculus Previews (Jones & Bartlett Learning Series in Mathematics),"Dennis G. Zill,Jacqueline M. Dewar",8.5,https://www.amazon.com/Essentials-Precalculus-Calculus-Previews-Mathematics/dp/1284056325/ref=sr_1_119?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-119
561,Schaums Outline of Probability and Statistics 4th Edition: 897 Solved Problems + 20 Videos (Schaums Outlines),"John Schiller,R. Alu Srinivasan et al.",8.5,https://www.amazon.com/Schaums-Outline-Probability-Statistics-4th/dp/007179557X/ref=sr_1_110?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-110
562,SPSS Statistics For Dummies,"Jesus Salcedo,Keith McCormick",8.5,https://www.amazon.com/SPSS-Statistics-Dummies-Keith-McCormick/dp/1119560837/ref=sr_1_104?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-104
563,Elementary Statistics,Mario Triola,8.5,https://www.amazon.com/Elementary-Statistics-13th-Mario-Triola/dp/0134462459/ref=sr_1_79?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-79
564,Python for Data Science: A Hands-On Introduction,Yuli Vasiliev,8.25,https://www.amazon.com/Python-Data-Science-Example-Vasiliev/dp/1718502206/ref=sr_1_16?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-16
565,Hands-On Data Analysis with Pandas: A Python data science handbook for data collection wrangling analysis and visualization 2nd Edition,"Stefanie Molin,Ken Jee",8.25,https://www.amazon.com/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_60?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-60
566,The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,Alex Gorelik,8.25,https://www.amazon.com/Enterprise-Big-Data-Lake-Delivering/dp/1491931558/ref=sr_1_47?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-47
567,Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,Yoon Hyup Hwang,8.25,https://www.amazon.com/Hands-Data-Science-Marketing-strategies/dp/1789346347/ref=sr_1_45?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-45
568,Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling visualization digital storytelling and more 2nd Edition,"Devin Knight,Mitchell Pearson et al.",8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A086028025VJ5JI7P7CRD&url=%2FMicrosoft-Power-Quick-Start-Guide%2Fdp%2F1800561571%2Fref%3Dsr_1_33_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1663447969%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-33-spons%26psc%3D1&qualifier=1663447969&id=821362400294070&widgetName=sp_mtf
569,PYTHON FOR DATA SCIENCE: The Ultimate BeginnersÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ Guide to Learning Python Data Science Step Step,Mr Ethan Williams,8.25,https://www.amazon.com/PYTHON-DATA-SCIENCE-Ultimate-Beginners/dp/1687159106/ref=sr_1_153?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-153
570,Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,"Hariom Tatsat,Sahil Puri et al.",8.25,https://www.amazon.com/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_145?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-145
571,Foundational Python for Data Science (Addison-Wesley Data & Analytics Series),,8.25,https://www.amazon.com/Foundational-Python-Science-Addison-Wesley-Analytics/dp/0136624359/ref=sr_1_185?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448020&sprefix=data+science%2Caps%2C828&sr=8-185
572,Data Mining with Rattle and R: The Art of Excavating Data for Knowledge Discovery (Use R!),,8.25,https://www.amazon.com/Data-Mining-Rattle-Excavating-Knowledge/dp/1441998896/ref=sr_1_285?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448047&sprefix=data+science%2Caps%2C828&sr=8-285
573,Statistics for Beginners in Data Science: Theory and Applications of Essential Statistics Concepts using Python (Machine Learning & Data Science for Beginners),,8.25,https://www.amazon.com/Statistics-Beginners-Data-Science-Applications/dp/1734790113/ref=sr_1_286?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448047&sprefix=data+science%2Caps%2C828&sr=8-286
574,The TensorFlow Workshop: A hands-on guide to building deep learning models from scratch using real-world datasets,"Matthew Moocarme,Anthony So et al.",8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A09909353PM48NC2OTZGM&url=%2FTensorFlow-Workshop-hands-building-real-world%2Fdp%2F1800205252%2Fref%3Dsr_1_276_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448047%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-276-spons%26psc%3D1&qualifier=1663448047&id=1286096346710520&widgetName=sp_mtf
575,Data Governance: How to Design Deploy and Sustain an Effective Data Governance Program (The Morgan Kaufmann Series on Business Intelligence),,8.25,https://www.amazon.com/Data-Governance-Effective-Kaufmann-Intelligence/dp/0124158293/ref=sr_1_214?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448033&sprefix=data+science%2Caps%2C828&sr=8-214
576,Data Lakehouse in Action: Architecting a modern and scalable data analytics platform,Pradeep Menon,8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08499343T335DOUD2JVY&url=%2FData-Lakehouse-Action-Architecting-analytics%2Fdp%2F1801815933%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448033%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-209-spons%26psc%3D1&qualifier=1663448033&id=4081593171667701&widgetName=sp_mtf
577,Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,"Ethan Bueno de Mesquita,Anthony Fowler",8.25,https://www.amazon.com/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_44?keywords=data+analysis&qid=1663454597&sr=8-44
578,R for Data Analysis in easy steps - R Programming essentials,,8.25,https://www.amazon.com/Data-Analysis-easy-steps-Programming/dp/1840787953/ref=sr_1_99?keywords=data+analysis&qid=1663454609&sr=8-99
579,Pandas 1.x Cookbook: Practical recipes for scientific computing time series analysis and exploratory data analysis using Python 2nd Edition,"Matt Harrison,Theodore Petrou",8.25,https://www.amazon.com/Pandas-1-x-Cookbook-scientific-exploratory/dp/1839213108/ref=sr_1_123?keywords=data+analysis&qid=1663454623&sr=8-123
580,Qualitative and Mixed Methods Data Analysis Using Dedoose: A Practical Approach for Research Across the Social Sciences,"Michelle Suzanne Salmona,Eli Lieber et al.",8.25,https://www.amazon.com/Qualitative-Mixed-Methods-Analysis-Dedoose/dp/1506397816/ref=sr_1_149?keywords=data+analysis&qid=1663454623&sr=8-149
581,Data Analysis: An Introduction (Quantitative Applications in the Social Sciences),,8.25,https://www.amazon.com/Data-Analysis-Introduction-Quantitative-Applications/dp/0803957726/ref=sr_1_151?keywords=data+analysis&qid=1663454642&sr=8-151
582,Financial Theory with Python: A Gentle Introduction,Yves Hilpisch,8.25,https://www.amazon.com/Financial-Theory-Python-Gentle-Introduction/dp/1098104358/ref=sr_1_154?keywords=data+analysis&qid=1663454642&sr=8-154
583,Exploratory Data Analysis with R,Roger Peng,8.25,https://www.amazon.com/Exploratory-Data-Analysis-Roger-Peng/dp/1365060063/ref=sr_1_200?keywords=data+analysis&qid=1663454642&sr=8-200
584,Statistics and Data Analysis for Nursing Research,Denise Polit,8.25,https://www.amazon.com/Statistics-Data-Analysis-Nursing-Research/dp/0135085071/ref=sr_1_202?keywords=data+analysis&qid=1663454642&sr=8-202
585,A Primer in Biological Data Analysis and Visualization Using R,Gregg Hartvigsen,8.25,https://www.amazon.com/Primer-Biological-Analysis-Visualization-Using/dp/023120213X/ref=sr_1_184?keywords=data+analysis&qid=1663454642&sr=8-184
586,Applied Longitudinal Analysis,"Garrett M. Fitzmaurice,Nan M. Laird et al.",8.25,https://www.amazon.com/Applied-Longitudinal-Analysis-Garrett-Fitzmaurice/dp/0470380276/ref=sr_1_222?keywords=data+analysis&qid=1663454656&sr=8-222
587,Text Data Management and Analysis: A Practical Introduction to Information Retrieval and Text Mining (ACM Books),,8.25,https://www.amazon.com/Text-Data-Management-Analysis-Introduction/dp/197000116X/ref=sr_1_217?keywords=data+analysis&qid=1663454656&sr=8-217
588,Python: - The Bible- 3 Manuscripts in 1 book: -Python Programming For Beginners -Python Programming For Intermediates -Python Programming for Advanced (Your place to learn Python with ease),Maurice J. Thompson,8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07038002SNXFZIXDJNFI&url=%2FPython-Manuscripts-Programming-Beginners-Intermediates%2Fdp%2F1980953902%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454667%26sr%3D8-242-spons%26psc%3D1&qualifier=1663454667&id=2044351928424363&widgetName=sp_atf_next
589,Hands on Azure Data Studio: Microsofts Open Platform for Data Engineering and Analytics,Jim Miller,8.25,https://www.amazon.com/Hands-Azure-Data-Studio-Engineering/dp/B0915M613P/ref=sr_1_175?keywords=data+analysis&qid=1663454642&sr=8-175
590,Azure Synapse Analytics Cookbook: Implement a limitless analytical platform using effective recipes for Azure Synapse,"Gaurav Agarwal,Meenakshi Muralidharan et al.",8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10403341B4VDZM8HF78W&url=%2FAzure-Synapse-Analytics-Cookbook-analytical%2Fdp%2F1803231505%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454642%26sr%3D8-162-spons%26psc%3D1&qualifier=1663454642&id=7777943298696266&widgetName=sp_mtf
591,Deep Learning (Adaptive Computation and Machine Learning series),,8.25,https://www.amazon.com/Deep-Learning-Adaptive-Computation-Machine/dp/0262035618/ref=sr_1_3?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-3
592,Deep Reinforcement Learning with Python: With PyTorch TensorFlow and OpenAI Gym,Nimish Sanghi,8.25,https://www.amazon.com/Deep-Reinforcement-Learning-Python-TensorFlow/dp/1484268083/ref=sr_1_189?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-189
593,Generative AI with Python and TensorFlow 2: Create images text and music with VAEs GANs LSTMs Transformer models,"Joseph Babcock,Raghav Bali",8.25,https://www.amazon.com/Generative-AI-Python-TensorFlow-Transformer/dp/1800200889/ref=sr_1_182?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-182
594,Computer Vision: Algorithms and Applications (Texts in Computer Science),Richard Szeliski,8.25,https://www.amazon.com/Computer-Vision-Algorithms-Applications-Science/dp/3030343715/ref=sr_1_271?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-271
595,Beginning Anomaly Detection Using Python-Based Deep Learning: With Keras and PyTorch,"Sridhar Alla,Suman Kalyan Adari",8.25,https://www.amazon.com/Beginning-Anomaly-Detection-Python-Based-Learning/dp/1484251768/ref=sr_1_156?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-156
596,Artificial Intelligence Engines: A Tutorial Introduction to the Mathematics of Deep Learning,James V Stone,8.25,https://www.amazon.com/Artificial-Intelligence-Engines-Introduction-Mathematics/dp/0956372813/ref=sr_1_117?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-117
597,Hands-On Machine Learning with C++: Build train and deploy end-to-end machine learning and deep learning pipelines,Kirill Kolodiazhnyi,8.25,https://www.amazon.com/Hands-Machine-Learning-end-end/dp/1789955335/ref=sr_1_108?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-108
598,Deep Learning from the Basics: Python and Deep Learning: Theory and Implementation,Koki Saitoh,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA1NjI3OTk5Njk3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Basics-Python-Implementation%2Fdp%2F1800206135%2Fref%3Dsr_1_19_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-19-spons%26psc%3D1
599,Machine Learning Fundamentals,Hui Jiang,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfYXRmOjIwMDA0NDMyODY1Mjk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FMachine-Learning-Fundamentals-Concise-Introduction%2Fdp%2F1108940021%2Fref%3Dsr_1_1_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-1-spons%26psc%3D1
600,Knowledge Graphs: Fundamentals Techniques and Applications (Adaptive Computation and Machine Learning series),,8.25,https://www.amazon.com/Knowledge-Graphs-Fundamentals-Applications-Computation/dp/0262045095/ref=sr_1_91?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-91
601,Hey Cyba,Steve Young,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA2OTYzMzA3NTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHey-Cyba-Steve-Young%2Fdp%2F1108972365%2Fref%3Dsr_1_81_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-81-spons%26psc%3D1
602,Python Programming for Beginners: The #1 Python Programming Crash Course for Beginners to Learn Python Coding Well & Fast (with Hands-On Exercises),Codeone Publishing,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA0NDc5OTM5MzE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-Programming-Beginners-Hands-Exercises%2Fdp%2FB09TYJY819%2Fref%3Dsr_1_82_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-82-spons%26psc%3D1
603,Data Mining: Concepts and Techniques (The Morgan Kaufmann Series in Data Management Systems),,8.25,https://www.amazon.com/Data-Mining-Concepts-Techniques-Management/dp/0123814790/ref=sr_1_140?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-140
604,Build Your Own Programming Language: A programmers guide to designing compilers interpreters and DSLs for solving modern computing problems,Clinton L. Jeffery,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDAzNDA3Njc1MTM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBuild-Your-Own-Programming-Language%2Fdp%2F1800204809%2Fref%3Dsr_1_131_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-131-spons%26psc%3D1
605,Machine Learning in Asset Pricing (Princeton Lectures in Finance 1),,8.25,https://www.amazon.com/Machine-Learning-Pricing-Princeton-Lectures/dp/0691218706/ref=sr_1_203?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-203
606,Data Science and Machine Learning Interview Questions Using R: Crack the Data Scientist and Machine Learning Engineers Interviews with Ease (English Edition),Vishwanathan Narayanan,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfbXRmOjIwMDA2NTQ3OTA5NDY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FScience-Machine-Learning-Interview-Questions%2Fdp%2F938984584X%2Fref%3Dsr_1_178_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-178-spons%26psc%3D1
607,Serverless Architectures on AWS Second Edition,"Peter Sbarski,Yan Cui et al.",8.25,https://www.amazon.com/Serverless-Architectures-AWS-Peter-Sbarski/dp/1617295426/ref=sr_1_111?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-111
608,Quantum Computing for Programmers,Robert Hundt,8.25,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfYXRmX25leHQ6MjAwMDY5NjU0MDUyNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FQuantum-Computing-Programmers-Robert-Hundt%2Fdp%2F1009098179%2Fref%3Dsr_1_51_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-51-spons%26psc%3D1
609,Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries 4th Edition,"Steven F. Lott,Dusty Phillips",8.25,https://www.amazon.com/Python-Object-Oriented-Programming-maintainable-object-oriented/dp/1801077266/ref=sr_1_38?keywords=python&qid=1663459261&sr=8-38
610,Data Structures and Algorithms in Python,"Roberto Tamassia,Michael H. Goldwasser et al.",8.25,https://www.amazon.com/Structures-Algorithms-Python-Michael-Goodrich/dp/1118290275/ref=sr_1_182?keywords=python&qid=1663459301&sr=8-182
611,Advanced Python Programming: Accelerate your Python programs using proven techniques and design patterns 2nd Edition,Quan Nguyen,8.25,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02009913LQG0K1XVSNME&url=%2FAdvanced-Python-Programming-Accelerate-techniques%2Fdp%2F1801814015%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-228-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
612,Artificial Intelligence in Finance: A Python-Based Guide,Yves Hilpisch,8.25,https://www.amazon.com/Artificial-Intelligence-Finance-Python-Based-Guide/dp/1492055433/ref=sr_1_268?keywords=python&qid=1663459326&sr=8-268
613,Interactive Data Visualization with Python: Present your data as an effective and compelling story 2nd Edition,"Abha Belorkar,Sharath Chandra Guntuku et al.",8.25,https://www.amazon.com/Interactive-Data-Visualization-Python-compelling/dp/1800200943/ref=sr_1_249?keywords=python&qid=1663459326&sr=8-249
614,Mastering GUI Programming with Python: Develop impressive cross-platform GUI applications with PyQt,Alan D. Moore,8.25,https://www.amazon.com/Mastering-GUI-Programming-Python-cross-platform/dp/178961290X/ref=sr_1_172?keywords=python&qid=1663459301&sr=8-172
